latitude,longitude,elevation,timezone,country,state,county,urban,population,landcover,ghi_mean2022,dni_mean2022,dhi_mean2022,temp_mean2022,wind_mean2022,sp_mean2022
31.41,-109.58,1237.76,-7,b'United States',b'Arizona',b'Cochise',b'None',146,130,239.27220319634702,301.8558789954338,55.65593607305936,176.99617579908676,27.181963470319634,874.0771118721461
31.41,-109.54,1267.48,-7,b'United States',b'Arizona',b'Cochise',b'None',95,130,239.4941210045662,302.5381278538813,55.61923515981735,175.54383561643834,27.32928082191781,871.4615867579909
31.41,-109.5,1294.95,-7,b'United States',b'Arizona',b'Cochise',b'None',8,130,239.21392694063928,301.9890410958904,55.76181506849315,172.22431506849315,27.428310502283104,865.8257420091325
31.41,-109.46,1355.72,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,238.7466894977169,301.5732876712329,55.93202054794521,163.21866438356165,27.45148401826484,851.2570776255708
31.41,-109.42,1446.16,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,237.96341324200912,299.46067351598174,56.496518264840184,158.26004566210045,27.462214611872145,843.1526826484019
31.41,-109.38,1370.36,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,237.92979452054794,300.3770547945206,55.854223744292234,173.04172374429223,27.466952054794522,866.948801369863
31.41,-109.34,1273.6,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,238.0703196347032,301.16455479452054,55.69018264840182,174.17442922374428,27.47066210045662,868.826198630137
31.41,-109.3,1281.6,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,238.56575342465754,303.18721461187215,54.92345890410959,177.52551369863014,27.46900684931507,874.2291666666666
31.41,-109.26,1261.28,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,238.0333904109589,301.9655821917808,55.01192922374429,175.4091324200913,27.4722602739726,870.8071347031963
31.41,-109.22,1243.36,-7,b'United States',b'Arizona',b'Cochise',b'None',2,130,238.60650684931508,303.46769406392696,54.28350456621005,177.7734589041096,27.504052511415527,874.1034246575342
31.41,-109.18,1275.28,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,238.84389269406392,303.71963470319633,54.66700913242009,176.91101598173515,27.532990867579908,872.6243721461187
31.41,-109.14,1318.2,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,238.3,303.1815639269406,54.38829908675799,175.87842465753425,27.663127853881278,870.818093607306
31.41,-109.1,1416.5,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,238.14731735159816,302.7363584474886,54.714326484018265,165.33281963470318,28.11986301369863,853.6323630136986
31.41,-109.06,1593.92,-7,b'United States',b'Arizona',b'Cochise',b'None',0,110,237.81598173515982,302.4365867579909,55.42037671232877,154.56866438356164,28.38093607305936,836.5807648401826
31.45,-111.42,1178.36,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,243.7183789954338,314.73915525114154,53.60896118721461,179.3405821917808,26.230022831050228,880.8604452054794
31.45,-111.38,1247.56,-7,b'United States',b'Arizona',b'Pima',b'None',1,140,242.6691780821918,312.4882420091324,54.36192922374429,181.55901826484018,26.249657534246577,884.3384132420091
31.45,-111.34,1214.4,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',1,110,241.43002283105022,309.36095890410957,54.94206621004566,182.060901826484,26.25450913242009,885.1175799086758
31.45,-111.3,1334.6,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',0,140,241.6656392694064,310.46546803652967,54.83584474885845,170.37300228310502,26.260388127853883,865.9537100456621
31.45,-111.26,1331.8,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',2,110,240.2663812785388,307.81181506849316,55.01118721461187,171.71598173515983,26.260730593607306,868.1651255707762
31.45,-111.22,1344.04,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',1,140,241.7509703196347,311.74377853881276,53.80964611872146,168.92785388127854,26.26033105022831,863.5318493150685
31.45,-111.18,1312.92,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',0,110,240.4052511415525,307.8148401826484,54.73584474885845,175.41729452054796,26.259360730593606,874.0409246575342
31.45,-111.14,1492.6,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',0,70,241.51706621004567,310.950399543379,54.38213470319635,152.95673515981736,26.255308219178083,837.9711757990867
31.45,-111.1,1265.45,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',0,130,238.8696917808219,304.54343607305935,54.99109589041096,176.76752283105023,26.2337899543379,876.1143264840183
31.45,-111.06,1177.96,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',42,30,238.5158105022831,303.54988584474887,54.90222602739726,182.60382420091324,26.21826484018265,885.682705479452
31.45,-111.02,1100.44,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',1540,130,237.44897260273973,301.09035388127853,54.7888698630137,186.87825342465754,26.099200913242008,892.9578767123288
31.45,-110.98,1061.48,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',4003,130,237.29349315068492,300.7265410958904,54.37728310502283,189.15622146118722,26.03618721461187,896.7870433789955
31.45,-110.94,1095.52,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',2282,130,237.098401826484,300.074600456621,54.61957762557078,190.363299086758,25.796689497716894,899.0457762557078
31.45,-110.9,1148.95,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',145,130,237.20262557077626,301.35302511415523,54.37631278538813,188.75913242009133,25.72425799086758,896.4880136986301
31.45,-110.86,1217.92,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',38,30,236.16027397260274,298.66672374429226,55.00376712328767,184.31101598173515,25.6236301369863,889.3808219178082
31.45,-110.82,1269.6,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',41,30,235.12671232876713,297.2959474885845,55.36780821917808,178.60085616438357,25.568721461187213,880.4160958904109
31.45,-110.78,1463.68,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',0,130,235.0010273972603,298.70770547945204,55.52271689497717,171.800399543379,25.559189497716893,869.7910388127854
31.45,-110.74,1704.08,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',7,70,234.31255707762557,298.5769406392694,55.58978310502283,152.10376712328767,25.562043378995433,838.7498858447489
31.45,-110.7,1570.0,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',1,70,233.73373287671234,297.1215182648402,55.73224885844749,153.78909817351598,25.562956621004567,841.4369863013699
31.45,-110.66,1527.6,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',9,130,235.1164383561644,300.3290525114155,55.599486301369865,162.38590182648403,25.565753424657533,855.1040525114155
31.45,-110.62,1527.48,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',6,130,235.0211187214612,299.01849315068495,55.887100456621006,164.36552511415525,25.565753424657533,858.2538812785388
31.45,-110.58,1504.96,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',9,130,234.44771689497716,297.7996575342466,55.900342465753425,167.50148401826485,25.564897260273973,863.2483447488585
31.45,-110.54,1572.44,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',1,130,233.72174657534248,297.8950913242009,55.92922374429224,164.6904109589041,25.562899543378997,858.6999429223745
31.45,-110.5,1697.1,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',1,140,233.1642694063927,297.5343607305936,56.84149543378995,157.2740296803653,25.55667808219178,846.8623287671232
31.45,-110.46,1731.48,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',3,140,231.9779680365297,295.2092465753425,57.452796803652966,152.40981735159818,25.53675799086758,839.0220319634703
31.45,-110.42,1824.2,-7,b'United States',b'Arizona',b'Cochise',b'None',0,70,231.60405251141552,294.52374429223744,57.97288812785388,144.88898401826484,25.527226027397262,827.0595319634704
31.45,-110.38,1988.24,-7,b'United States',b'Arizona',b'Cochise',b'None',2,70,229.5976598173516,291.18630136986303,59.07380136986301,126.69623287671233,25.496860730593607,799.029394977169
31.45,-110.34,1980.52,-7,b'United States',b'Arizona',b'Cochise',b'None',2,70,230.53898401826484,292.2207191780822,59.400570776255705,109.45085616438357,25.484360730593608,773.2373858447488
31.45,-110.3,1704.6,-7,b'United States',b'Arizona',b'Cochise',b'None',97,70,232.9562785388128,294.8763127853881,58.84178082191781,138.58772831050229,25.46837899543379,816.7510273972603
31.45,-110.26,1508.32,-7,b'United States',b'Arizona',b'Cochise',b'None',1512,130,235.77425799086757,299.16084474885844,57.5537100456621,150.5085616438356,25.46860730593607,835.2088470319635
31.45,-110.22,1402.56,-7,b'United States',b'Arizona',b'Cochise',b'None',1700,130,237.39754566210047,303.02186073059363,55.37836757990868,166.93059360730592,25.474600456621005,861.2128424657534
31.45,-110.18,1350.88,-7,b'United States',b'Arizona',b'Cochise',b'None',903,130,237.42231735159817,302.349600456621,55.39560502283105,168.22905251141552,25.479737442922374,863.2898401826484
31.45,-110.14,1313.64,-7,b'United States',b'Arizona',b'Cochise',b'None',391,130,237.73601598173516,302.860901826484,55.28367579908676,171.30262557077626,25.492066210045664,868.3332762557078
31.45,-110.1,1284.2,-7,b'United States',b'Arizona',b'Cochise',b'None',7,130,237.09018264840182,301.3915525114155,55.34988584474886,171.25987442922374,25.492237442922374,868.2539383561644
31.45,-110.06,1353.24,-7,b'United States',b'Arizona',b'Cochise',b'None',1,130,236.99868721461186,301.1715182648402,55.342237442922375,168.37163242009132,25.49275114155251,863.5496575342465
31.45,-110.02,1522.4,-7,b'United States',b'Arizona',b'Cochise',b'None',1,130,236.6439497716895,300.96809360730595,55.583561643835615,155.9980593607306,25.49275114155251,843.6082191780822
31.45,-109.98,1801.6,-7,b'United States',b'Arizona',b'Cochise',b'None',15,130,236.2972602739726,300.7324771689498,56.46626712328767,150.27454337899545,25.492808219178084,834.5269406392694
31.45,-109.94,1913.48,-7,b'United States',b'Arizona',b'Cochise',b'None',589,70,235.82482876712328,300.22448630136984,56.64697488584475,133.84760273972603,25.493949771689497,808.8636415525115
31.45,-109.9,1750.9,-7,b'United States',b'Arizona',b'Cochise',b'None',507,130,236.0435502283105,298.598801369863,57.15547945205479,146.5419520547945,25.49549086757991,828.5245433789954
31.45,-109.86,1734.56,-7,b'United States',b'Arizona',b'Cochise',b'None',116,130,237.97083333333333,302.5650684931507,56.425342465753424,153.2347602739726,25.517123287671232,838.851598173516
31.45,-109.82,1433.84,-7,b'United States',b'Arizona',b'Cochise',b'None',53,130,238.5800799086758,302.6271689497717,56.10502283105023,167.298801369863,25.575,860.5889840182648
31.45,-109.78,1301.76,-7,b'United States',b'Arizona',b'Cochise',b'None',88,130,239.64783105022832,303.7993150684932,55.92494292237443,170.0453196347032,25.62711187214612,864.8350456621005
31.45,-109.74,1253.28,-7,b'United States',b'Arizona',b'Cochise',b'None',67,130,240.5656392694064,305.23727168949773,55.445205479452056,175.21181506849314,25.97813926940639,872.5681506849315
31.45,-109.7,1231.85,-7,b'United States',b'Arizona',b'Cochise',b'None',85,130,240.64840182648402,305.10388127853884,55.33584474885845,175.79777397260273,26.169577625570778,873.3033105022831
31.45,-109.66,1227.12,-7,b'United States',b'Arizona',b'Cochise',b'None',184,130,240.67973744292237,305.2777397260274,55.156335616438355,177.16010273972603,26.825913242009133,874.9019977168949
31.45,-109.62,1242.56,-7,b'United States',b'Arizona',b'Cochise',b'None',39,130,239.5243721461187,302.56535388127855,55.47243150684932,176.90245433789954,27.003139269406393,874.2809931506849
31.45,-109.58,1263.0,-7,b'United States',b'Arizona',b'Cochise',b'None',2773,130,240.1283105022831,304.6121575342466,54.86535388127854,176.07094748858447,27.260388127853883,872.5856164383562
31.45,-109.54,1292.44,-7,b'United States',b'Arizona',b'Cochise',b'None',8,130,239.75256849315068,303.48875570776255,55.24691780821918,174.3369292237443,27.384817351598173,869.6285388127853
31.45,-109.5,1332.8,-7,b'United States',b'Arizona',b'Cochise',b'None',9,130,239.68607305936072,303.76849315068495,55.299029680365294,170.98938356164385,27.453767123287673,863.9136415525114
31.45,-109.46,1395.56,-7,b'United States',b'Arizona',b'Cochise',b'None',8,130,238.6087899543379,302.3045091324201,55.599828767123284,162.91238584474885,27.465924657534245,850.7730593607306
31.45,-109.42,1534.8,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,238.87174657534246,303.45947488584477,55.704166666666666,158.63076484018265,27.4699200913242,843.8664383561644
31.45,-109.38,1394.24,-7,b'United States',b'Arizona',b'Cochise',b'None',11,130,238.29229452054796,302.2075913242009,55.64509132420091,171.09509132420092,27.471289954337898,863.8489155251142
31.45,-109.34,1307.2,-7,b'United States',b'Arizona',b'Cochise',b'None',1,130,238.33881278538811,302.2361301369863,55.50964611872146,173.1136415525114,27.47140410958904,867.1216894977169
31.45,-109.3,1310.55,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,238.10102739726028,301.9446917808219,55.54554794520548,172.9964611872146,27.47220319634703,866.9253424657534
31.45,-109.26,1317.72,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,238.4650114155251,303.71044520547946,54.58470319634703,173.65576484018266,27.473173515981735,867.9912100456621
31.45,-109.22,1292.76,-7,b'United States',b'Arizona',b'Cochise',b'None',1,130,237.1341894977169,300.3703767123288,55.17288812785388,175.85439497716894,27.498002283105023,871.533904109589
31.45,-109.18,1304.24,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,237.70873287671233,302.5732305936073,54.458504566210046,174.637899543379,27.53601598173516,869.0709474885845
31.45,-109.14,1371.48,-7,b'United States',b'Arizona',b'Cochise',b'None',2,130,237.24771689497717,301.79937214611874,54.678139269406394,172.72391552511417,27.664668949771688,865.8204337899543
31.45,-109.1,1475.35,-7,b'United States',b'Arizona',b'Cochise',b'None',0,130,237.77728310502283,303.1562785388128,54.715867579908675,163.65496575342465,28.15673515981735,851.0832191780822
31.45,-109.06,1614.56,-7,b'United States',b'Arizona',b'Cochise',b'None',0,30,237.44543378995434,302.15399543378993,55.490924657534244,161.47231735159818,28.407077625570775,847.5781392694064
31.49,-111.54,1080.36,-7,b'United States',b'Arizona',b'Pima',b'None',466,130,244.07237442922374,315.8796232876712,53.06792237442922,185.32973744292238,25.876826484018263,893.2138127853881
31.49,-111.5,1066.8,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,243.5972602739726,314.1998287671233,53.191152968036526,187.37465753424658,26.120262557077627,894.9111301369863
31.49,-111.46,1120.76,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.14178082191782,315.599600456621,53.18236301369863,182.473401826484,26.20513698630137,886.341095890411
31.49,-111.42,1237.76,-7,b'United States',b'Arizona',b'Pima',b'None',0,130,244.32985159817352,315.6699200913242,53.65382420091324,178.5425799086758,26.238641552511414,879.5665525114156
31.49,-111.38,1271.28,-7,b'United States',b'Arizona',b'Pima',b'None',1,130,242.8720890410959,312.148401826484,54.67420091324201,175.44406392694063,26.255479452054793,874.321404109589
31.49,-111.34,1308.8,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',1,110,241.8808789954338,309.9404109589041,55.228995433789954,176.0204908675799,26.25884703196347,875.2073630136987
31.49,-111.3,1278.15,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',1,120,241.0902397260274,308.9672374429224,55.18778538812786,173.048801369863,26.26101598173516,870.3115867579909
31.49,-111.26,1243.56,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',2,110,241.52654109589042,311.0930365296804,54.30582191780822,174.69263698630138,26.261130136986303,872.974600456621
31.49,-111.22,1299.4,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',0,140,241.80753424657533,312.3530821917808,53.53470319634703,171.07117579908675,26.26107305936073,867.0814497716894
31.49,-111.18,1346.76,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',0,140,240.69149543378995,308.6834474885845,54.42477168949772,173.29429223744293,26.26107305936073,870.6485730593607
31.49,-111.14,1284.6,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',0,140,239.67077625570775,305.574600456621,54.91438356164384,172.66957762557078,26.259075342465753,869.5756849315069
31.49,-111.1,1180.45,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',0,130,238.49206621004566,303.25062785388127,54.85776255707763,183.21369863013697,26.241038812785387,886.7673515981735
31.49,-111.06,1135.24,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',104,30,238.03521689497717,302.81986301369864,54.648972602739725,183.97985159817352,26.227111872146118,888.0201484018265
31.49,-111.02,1068.24,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',3936,130,237.51706621004567,301.07511415525113,54.79200913242009,191.0337899543379,26.13670091324201,899.7670091324201
31.49,-110.98,1123.76,-7,b'United States',b'Arizona',b'Santa Cruz',b'None',1224,30,238.19069634703197,301.96866438356165,54.57254566210046,191.68841324200912,26.076712328767123,900.9179794520549
