latitude,longitude
32.09,-111.86
32.09,-111.82
32.09,-111.78
32.09,-111.74
32.09,-111.7
32.09,-111.66
32.09,-111.62
32.09,-111.58
32.09,-111.54
32.09,-111.5
32.09,-111.46
32.09,-111.42
32.09,-111.38
32.09,-111.34
32.09,-111.3
32.09,-111.26
32.09,-111.22
32.09,-111.18
32.09,-111.14
32.09,-111.1
32.09,-111.06
32.09,-111.02
32.09,-110.98
32.09,-110.94
32.09,-110.9
32.09,-110.86
32.09,-110.82
32.09,-110.78
32.09,-110.74
32.09,-110.7
32.09,-110.66
32.09,-110.62
32.09,-110.58
32.09,-110.54
32.09,-110.5
32.09,-110.46
32.09,-110.42
32.09,-110.38
32.09,-110.34
32.09,-110.3
32.09,-110.26
32.09,-110.22
32.09,-110.18
32.09,-110.14
32.09,-110.1
32.09,-110.06
32.09,-110.02
32.09,-109.98
32.09,-109.94
32.09,-109.9
32.09,-109.86
32.09,-109.82
32.09,-109.78
32.09,-109.74
32.09,-109.7
32.09,-109.66
32.09,-109.62
32.09,-109.58
32.09,-109.54
32.09,-109.5
32.09,-109.46
32.09,-109.42
32.09,-109.38
32.09,-109.34
32.09,-109.3
32.09,-109.26
32.09,-109.22
32.09,-109.18
32.09,-109.14
32.09,-109.1
32.09,-109.06
32.13,-113.62
32.13,-113.58
32.13,-113.54
32.13,-113.5
32.13,-113.46
32.13,-113.42
32.13,-113.38
32.13,-113.34
32.13,-113.3
32.13,-113.26
32.13,-113.22
32.13,-113.18
32.13,-113.14
32.13,-113.1
32.13,-113.06
32.13,-113.02
32.13,-112.98
32.13,-112.94
32.13,-112.9
32.13,-112.86
32.13,-112.82
32.13,-112.78
32.13,-112.74
32.13,-112.7
32.13,-112.66
32.13,-112.62
32.13,-112.58
32.13,-112.54
32.13,-112.5
32.13,-112.46
32.13,-112.42
32.13,-112.38
32.13,-112.34
32.13,-112.3
32.13,-112.26
32.13,-112.22
32.13,-112.18
32.13,-112.14
32.13,-112.1
32.13,-112.06
32.13,-112.02
32.13,-111.98
32.13,-111.94
32.13,-111.9
32.13,-111.86
32.13,-111.82
32.13,-111.78
32.13,-111.74
32.13,-111.7
32.13,-111.66
32.13,-111.62
32.13,-111.58
32.13,-111.54
32.13,-111.5
32.13,-111.46
32.13,-111.42
32.13,-111.38
32.13,-111.34
32.13,-111.3
32.13,-111.26
32.13,-111.22
32.13,-111.18
32.13,-111.14
32.13,-111.1
32.13,-111.06
32.13,-111.02
32.13,-110.98
32.13,-110.94
32.13,-110.9
32.13,-110.86
32.13,-110.82
32.13,-110.78
32.13,-110.74
32.13,-110.7
32.13,-110.66
32.13,-110.62
32.13,-110.58
32.13,-110.54
32.13,-110.5
32.13,-110.46
32.13,-110.42
32.13,-110.38
32.13,-110.34
32.13,-110.3
32.13,-110.26
32.13,-110.22
32.13,-110.18
32.13,-110.14
32.13,-110.1
32.13,-110.06
32.13,-110.02
32.13,-109.98
32.13,-109.94
32.13,-109.9
32.13,-109.86
32.13,-109.82
32.13,-109.78
32.13,-109.74
32.13,-109.7
32.13,-109.66
32.13,-109.62
32.13,-109.58
32.13,-109.54
32.13,-109.5
32.13,-109.46
32.13,-109.42
32.13,-109.38
32.13,-109.34
32.13,-109.3
32.13,-109.26
32.13,-109.22
32.13,-109.18
32.13,-109.14
32.13,-109.1
32.13,-109.06
32.17,-113.74
32.17,-113.7
32.17,-113.66
32.17,-113.62
32.17,-113.58
32.17,-113.54
32.17,-113.5
32.17,-113.46
32.17,-113.42
32.17,-113.38
32.17,-113.34
32.17,-113.3
32.17,-113.26
32.17,-113.22
32.17,-113.18
32.17,-113.14
32.17,-113.1
32.17,-113.06
32.17,-113.02
32.17,-112.98
32.17,-112.94
32.17,-112.9
32.17,-112.86
32.17,-112.82
32.17,-112.78
32.17,-112.74
32.17,-112.7
32.17,-112.66
32.17,-112.62
32.17,-112.58
32.17,-112.54
32.17,-112.5
32.17,-112.46
32.17,-112.42
32.17,-112.38
32.17,-112.34
32.17,-112.3
32.17,-112.26
32.17,-112.22
32.17,-112.18
32.17,-112.14
32.17,-112.1
32.17,-112.06
32.17,-112.02
32.17,-111.98
32.17,-111.94
32.17,-111.9
32.17,-111.86
32.17,-111.82
32.17,-111.78
32.17,-111.74
32.17,-111.7
32.17,-111.66
32.17,-111.62
32.17,-111.58
32.17,-111.54
32.17,-111.5
32.17,-111.46
32.17,-111.42
32.17,-111.38
32.17,-111.34
32.17,-111.3
32.17,-111.26
32.17,-111.22
32.17,-111.18
32.17,-111.14
32.17,-111.1
32.17,-111.06
32.17,-111.02
32.17,-110.98
32.17,-110.94
32.17,-110.9
32.17,-110.86
32.17,-110.82
32.17,-110.78
32.17,-110.74
32.17,-110.7
32.17,-110.66
32.17,-110.62
32.17,-110.58
32.17,-110.54
32.17,-110.5
32.17,-110.46
32.17,-110.42
32.17,-110.38
32.17,-110.34
32.17,-110.3
32.17,-110.26
32.17,-110.22
32.17,-110.18
32.17,-110.14
32.17,-110.1
32.17,-110.06
32.17,-110.02
32.17,-109.98
32.17,-109.94
32.17,-109.9
32.17,-109.86
32.17,-109.82
32.17,-109.78
32.17,-109.74
32.17,-109.7
32.17,-109.66
32.17,-109.62
32.17,-109.58
32.17,-109.54
32.17,-109.5
32.17,-109.46
32.17,-109.42
32.17,-109.38
32.17,-109.34
32.17,-109.3
32.17,-109.26
32.17,-109.22
32.17,-109.18
32.17,-109.14
32.17,-109.1
32.17,-109.06
32.21,-113.86
32.21,-113.82
32.21,-113.78
32.21,-113.74
32.21,-113.7
32.21,-113.66
32.21,-113.62
32.21,-113.58
32.21,-113.54
32.21,-113.5
32.21,-113.46
32.21,-113.42
32.21,-113.38
32.21,-113.34
32.21,-113.3
32.21,-113.26
32.21,-113.22
32.21,-113.18
32.21,-113.14
32.21,-113.1
32.21,-113.06
32.21,-113.02
32.21,-112.98
32.21,-112.94
32.21,-112.9
32.21,-112.86
32.21,-112.82
32.21,-112.78
32.21,-112.74
32.21,-112.7
32.21,-112.66
32.21,-112.62
32.21,-112.58
32.21,-112.54
32.21,-112.5
32.21,-112.46
32.21,-112.42
32.21,-112.38
32.21,-112.34
32.21,-112.3
32.21,-112.26
32.21,-112.22
32.21,-112.18
32.21,-112.14
32.21,-112.1
32.21,-112.06
32.21,-112.02
32.21,-111.98
32.21,-111.94
32.21,-111.9
32.21,-111.86
32.21,-111.82
32.21,-111.78
32.21,-111.74
32.21,-111.7
32.21,-111.66
32.21,-111.62
32.21,-111.58
32.21,-111.54
32.21,-111.5
32.21,-111.46
32.21,-111.42
32.21,-111.38
32.21,-111.34
32.21,-111.3
32.21,-111.26
32.21,-111.22
32.21,-111.18
32.21,-111.14
32.21,-111.1
32.21,-111.06
32.21,-111.02
32.21,-110.98
32.21,-110.94
32.21,-110.9
32.21,-110.86
32.21,-110.82
32.21,-110.78
32.21,-110.74
32.21,-110.7
32.21,-110.66
32.21,-110.62
32.21,-110.58
32.21,-110.54
32.21,-110.5
32.21,-110.46
32.21,-110.42
32.21,-110.38
32.21,-110.34
32.21,-110.3
32.21,-110.26
32.21,-110.22
32.21,-110.18
32.21,-110.14
32.21,-110.1
32.21,-110.06
32.21,-110.02
32.21,-109.98
32.21,-109.94
32.21,-109.9
32.21,-109.86
32.21,-109.82
32.21,-109.78
32.21,-109.74
32.21,-109.7
32.21,-109.66
32.21,-109.62
32.21,-109.58
32.21,-109.54
32.21,-109.5
32.21,-109.46
32.21,-109.42
32.21,-109.38
32.21,-109.34
32.21,-109.3
32.21,-109.26
32.21,-109.22
32.21,-109.18
32.21,-109.14
32.21,-109.1
32.21,-109.06
32.25,-114.02
32.25,-113.98
32.25,-113.94
32.25,-113.9
32.25,-113.86
32.25,-113.82
32.25,-113.78
32.25,-113.74
32.25,-113.7
32.25,-113.66
32.25,-113.62
32.25,-113.58
32.25,-113.54
32.25,-113.5
32.25,-113.46
32.25,-113.42
32.25,-113.38
32.25,-113.34
32.25,-113.3
32.25,-113.26
32.25,-113.22
32.25,-113.18
32.25,-113.14
32.25,-113.1
32.25,-113.06
32.25,-113.02
32.25,-112.98
32.25,-112.94
32.25,-112.9
32.25,-112.86
32.25,-112.82
32.25,-112.78
32.25,-112.74
32.25,-112.7
32.25,-112.66
32.25,-112.62
32.25,-112.58
32.25,-112.54
32.25,-112.5
32.25,-112.46
32.25,-112.42
32.25,-112.38
32.25,-112.34
32.25,-112.3
32.25,-112.26
32.25,-112.22
32.25,-112.18
32.25,-112.14
32.25,-112.1
32.25,-112.06
32.25,-112.02
32.25,-111.98
32.25,-111.94
32.25,-111.9
32.25,-111.86
32.25,-111.82
32.25,-111.78
32.25,-111.74
32.25,-111.7
32.25,-111.66
32.25,-111.62
32.25,-111.58
32.25,-111.54
32.25,-111.5
32.25,-111.46
32.25,-111.42
32.25,-111.38
32.25,-111.34
32.25,-111.3
32.25,-111.26
32.25,-111.22
32.25,-111.18
32.25,-111.14
32.25,-111.1
32.25,-111.06
32.25,-111.02
32.25,-110.98
32.25,-110.94
32.25,-110.9
32.25,-110.86
32.25,-110.82
32.25,-110.78
32.25,-110.74
32.25,-110.7
32.25,-110.66
32.25,-110.62
32.25,-110.58
32.25,-110.54
32.25,-110.5
32.25,-110.46
32.25,-110.42
32.25,-110.38
32.25,-110.34
32.25,-110.3
32.25,-110.26
32.25,-110.22
32.25,-110.18
32.25,-110.14
32.25,-110.1
32.25,-110.06
32.25,-110.02
32.25,-109.98
32.25,-109.94
32.25,-109.9
32.25,-109.86
32.25,-109.82
32.25,-109.78
32.25,-109.74
32.25,-109.7
32.25,-109.66
32.25,-109.62
32.25,-109.58
32.25,-109.54
32.25,-109.5
32.25,-109.46
32.25,-109.42
32.25,-109.38
32.25,-109.34
32.25,-109.3
32.25,-109.26
32.25,-109.22
32.25,-109.18
32.25,-109.14
32.25,-109.1
32.25,-109.06
32.29,-114.14
32.29,-114.1
32.29,-114.06
32.29,-114.02
32.29,-113.98
32.29,-113.94
32.29,-113.9
32.29,-113.86
32.29,-113.82
32.29,-113.78
32.29,-113.74
32.29,-113.7
32.29,-113.66
32.29,-113.62
32.29,-113.58
32.29,-113.54
32.29,-113.5
32.29,-113.46
32.29,-113.42
32.29,-113.38
32.29,-113.34
32.29,-113.3
32.29,-113.26
32.29,-113.22
32.29,-113.18
32.29,-113.14
32.29,-113.1
32.29,-113.06
32.29,-113.02
32.29,-112.98
32.29,-112.94
32.29,-112.9
32.29,-112.86
32.29,-112.82
32.29,-112.78
32.29,-112.74
32.29,-112.7
32.29,-112.66
32.29,-112.62
32.29,-112.58
32.29,-112.54
32.29,-112.5
32.29,-112.46
32.29,-112.42
32.29,-112.38
32.29,-112.34
32.29,-112.3
32.29,-112.26
32.29,-112.22
32.29,-112.18
32.29,-112.14
32.29,-112.1
32.29,-112.06
32.29,-112.02
32.29,-111.98
32.29,-111.94
32.29,-111.9
32.29,-111.86
32.29,-111.82
32.29,-111.78
32.29,-111.74
32.29,-111.7
32.29,-111.66
32.29,-111.62
32.29,-111.58
32.29,-111.54
32.29,-111.5
32.29,-111.46
32.29,-111.42
32.29,-111.38
32.29,-111.34
32.29,-111.3
32.29,-111.26
32.29,-111.22
32.29,-111.18
32.29,-111.14
32.29,-111.1
32.29,-111.06
32.29,-111.02
32.29,-110.98
32.29,-110.94
32.29,-110.9
32.29,-110.86
32.29,-110.82
32.29,-110.78
32.29,-110.74
32.29,-110.7
32.29,-110.66
32.29,-110.62
32.29,-110.58
32.29,-110.54
32.29,-110.5
32.29,-110.46
32.29,-110.42
32.29,-110.38
32.29,-110.34
32.29,-110.3
32.29,-110.26
32.29,-110.22
32.29,-110.18
32.29,-110.14
32.29,-110.1
32.29,-110.06
32.29,-110.02
32.29,-109.98
32.29,-109.94
32.29,-109.9
32.29,-109.86
32.29,-109.82
32.29,-109.78
32.29,-109.74
32.29,-109.7
32.29,-109.66
32.29,-109.62
32.29,-109.58
32.29,-109.54
32.29,-109.5
32.29,-109.46
32.29,-109.42
32.29,-109.38
32.29,-109.34
32.29,-109.3
32.29,-109.26
32.29,-109.22
32.29,-109.18
32.29,-109.14
32.29,-109.1
32.29,-109.06
32.33,-114.26
32.33,-114.22
32.33,-114.18
32.33,-114.14
32.33,-114.1
32.33,-114.06
32.33,-114.02
32.33,-113.98
32.33,-113.94
32.33,-113.9
32.33,-113.86
32.33,-113.82
32.33,-113.78
32.33,-113.74
32.33,-113.7
32.33,-113.66
32.33,-113.62
32.33,-113.58
32.33,-113.54
32.33,-113.5
32.33,-113.46
32.33,-113.42
32.33,-113.38
32.33,-113.34
32.33,-113.3
32.33,-113.26
32.33,-113.22
32.33,-113.18
32.33,-113.14
32.33,-113.1
32.33,-113.06
32.33,-113.02
32.33,-112.98
32.33,-112.94
32.33,-112.9
32.33,-112.86
32.33,-112.82
32.33,-112.78
32.33,-112.74
32.33,-112.7
32.33,-112.66
32.33,-112.62
32.33,-112.58
32.33,-112.54
32.33,-112.5
32.33,-112.46
32.33,-112.42
32.33,-112.38
32.33,-112.34
32.33,-112.3
32.33,-112.26
32.33,-112.22
32.33,-112.18
32.33,-112.14
32.33,-112.1
32.33,-112.06
32.33,-112.02
32.33,-111.98
32.33,-111.94
32.33,-111.9
32.33,-111.86
32.33,-111.82
32.33,-111.78
32.33,-111.74
32.33,-111.7
32.33,-111.66
32.33,-111.62
32.33,-111.58
32.33,-111.54
32.33,-111.5
32.33,-111.46
32.33,-111.42
32.33,-111.38
32.33,-111.34
32.33,-111.3
32.33,-111.26
32.33,-111.22
32.33,-111.18
32.33,-111.14
32.33,-111.1
32.33,-111.06
32.33,-111.02
32.33,-110.98
32.33,-110.94
32.33,-110.9
32.33,-110.86
32.33,-110.82
32.33,-110.78
32.33,-110.74
32.33,-110.7
32.33,-110.66
32.33,-110.62
32.33,-110.58
32.33,-110.54
32.33,-110.5
32.33,-110.46
32.33,-110.42
32.33,-110.38
32.33,-110.34
32.33,-110.3
32.33,-110.26
32.33,-110.22
32.33,-110.18
32.33,-110.14
32.33,-110.1
32.33,-110.06
32.33,-110.02
32.33,-109.98
32.33,-109.94
32.33,-109.9
32.33,-109.86
32.33,-109.82
32.33,-109.78
32.33,-109.74
32.33,-109.7
32.33,-109.66
32.33,-109.62
32.33,-109.58
32.33,-109.54
32.33,-109.5
32.33,-109.46
32.33,-109.42
32.33,-109.38
32.33,-109.34
32.33,-109.3
32.33,-109.26
32.33,-109.22
32.33,-109.18
32.33,-109.14
32.33,-109.1
32.33,-109.06
32.37,-114.38
32.37,-114.34
32.37,-114.3
32.37,-114.26
32.37,-114.22
32.37,-114.18
32.37,-114.14
32.37,-114.1
32.37,-114.06
32.37,-114.02
32.37,-113.98
32.37,-113.94
32.37,-113.9
32.37,-113.86
32.37,-113.82
32.37,-113.78
32.37,-113.74
32.37,-113.7
32.37,-113.66
32.37,-113.62
32.37,-113.58
32.37,-113.54
32.37,-113.5
32.37,-113.46
32.37,-113.42
32.37,-113.38
32.37,-113.34
32.37,-113.3
32.37,-113.26
32.37,-113.22
32.37,-113.18
32.37,-113.14
32.37,-113.1
32.37,-113.06
32.37,-113.02
32.37,-112.98
32.37,-112.94
32.37,-112.9
32.37,-112.86
32.37,-112.82
32.37,-112.78
32.37,-112.74
32.37,-112.7
32.37,-112.66
32.37,-112.62
32.37,-112.58
32.37,-112.54
32.37,-112.5
32.37,-112.46
32.37,-112.42
32.37,-112.38
32.37,-112.34
32.37,-112.3
32.37,-112.26
32.37,-112.22
32.37,-112.18
32.37,-112.14
32.37,-112.1
32.37,-112.06
32.37,-112.02
32.37,-111.98
32.37,-111.94
32.37,-111.9
32.37,-111.86
32.37,-111.82
32.37,-111.78
32.37,-111.74
32.37,-111.7
32.37,-111.66
32.37,-111.62
32.37,-111.58
32.37,-111.54
32.37,-111.5
32.37,-111.46
32.37,-111.42
32.37,-111.38
32.37,-111.34
32.37,-111.3
32.37,-111.26
32.37,-111.22
32.37,-111.18
32.37,-111.14
32.37,-111.1
32.37,-111.06
32.37,-111.02
32.37,-110.98
32.37,-110.94
32.37,-110.9
32.37,-110.86
32.37,-110.82
32.37,-110.78
32.37,-110.74
32.37,-110.7
32.37,-110.66
32.37,-110.62
32.37,-110.58
32.37,-110.54
32.37,-110.5
32.37,-110.46
32.37,-110.42
32.37,-110.38
32.37,-110.34
32.37,-110.3
32.37,-110.26
32.37,-110.22
32.37,-110.18
32.37,-110.14
32.37,-110.1
32.37,-110.06
32.37,-110.02
32.37,-109.98
32.37,-109.94
32.37,-109.9
32.37,-109.86
32.37,-109.82
32.37,-109.78
32.37,-109.74
32.37,-109.7
32.37,-109.66
32.37,-109.62
32.37,-109.58
32.37,-109.54
32.37,-109.5
32.37,-109.46
32.37,-109.42
32.37,-109.38
32.37,-109.34
32.37,-109.3
32.37,-109.26
32.37,-109.22
32.37,-109.18
32.37,-109.14
32.37,-109.1
32.37,-109.06
32.41,-114.54
32.41,-114.5
32.41,-114.46
32.41,-114.42
32.41,-114.38
32.41,-114.34
32.41,-114.3
32.41,-114.26
32.41,-114.22
32.41,-114.18
32.41,-114.14
32.41,-114.1
32.41,-114.06
32.41,-114.02
32.41,-113.98
32.41,-113.94
32.41,-113.9
32.41,-113.86
32.41,-113.82
32.41,-113.78
32.41,-113.74
32.41,-113.7
32.41,-113.66
32.41,-113.62
32.41,-113.58
32.41,-113.54
32.41,-113.5
32.41,-113.46
32.41,-113.42
32.41,-113.38
32.41,-113.34
32.41,-113.3
32.41,-113.26
32.41,-113.22
32.41,-113.18
32.41,-113.14
32.41,-113.1
32.41,-113.06
32.41,-113.02
32.41,-112.98
32.41,-112.94
32.41,-112.9
32.41,-112.86
32.41,-112.82
32.41,-112.78
32.41,-112.74
32.41,-112.7
32.41,-112.66
32.41,-112.62
32.41,-112.58
32.41,-112.54
32.41,-112.5
32.41,-112.46
32.41,-112.42
32.41,-112.38
32.41,-112.34
32.41,-112.3
32.41,-112.26
32.41,-112.22
32.41,-112.18
32.41,-112.14
32.41,-112.1
32.41,-112.06
32.41,-112.02
32.41,-111.98
32.41,-111.94
32.41,-111.9
32.41,-111.86
32.41,-111.82
32.41,-111.78
32.41,-111.74
32.41,-111.7
32.41,-111.66
32.41,-111.62
32.41,-111.58
32.41,-111.54
32.41,-111.5
32.41,-111.46
32.41,-111.42
32.41,-111.38
32.41,-111.34
32.41,-111.3
32.41,-111.26
32.41,-111.22
32.41,-111.18
32.41,-111.14
32.41,-111.1
32.41,-111.06
32.41,-111.02
32.41,-110.98
32.41,-110.94
32.41,-110.9
32.41,-110.86
32.41,-110.82
32.41,-110.78
32.41,-110.74
32.41,-110.7
32.41,-110.66
32.41,-110.62
32.41,-110.58
32.41,-110.54
32.41,-110.5
32.41,-110.46
32.41,-110.42
32.41,-110.38
32.41,-110.34
32.41,-110.3
32.41,-110.26
32.41,-110.22
32.41,-110.18
32.41,-110.14
32.41,-110.1
32.41,-110.06
32.41,-110.02
32.41,-109.98
32.41,-109.94
32.41,-109.9
32.41,-109.86
32.41,-109.82
32.41,-109.78
32.41,-109.74
32.41,-109.7
32.41,-109.66
32.41,-109.62
32.41,-109.58
32.41,-109.54
32.41,-109.5
32.41,-109.46
32.41,-109.42
32.41,-109.38
32.41,-109.34
32.41,-109.3
32.41,-109.26
32.41,-109.22
32.41,-109.18
32.41,-109.14
32.41,-109.1
32.41,-109.06
32.45,-114.66
32.45,-114.62
32.45,-114.58
32.45,-114.54
32.45,-114.5
32.45,-114.46
32.45,-114.42
32.45,-114.38
32.45,-114.34
32.45,-114.3
32.45,-114.26
32.45,-114.22
32.45,-114.18
32.45,-114.14
32.45,-114.1
32.45,-114.06
32.45,-114.02
32.45,-113.98
32.45,-113.94
32.45,-113.9
32.45,-113.86
32.45,-113.82
32.45,-113.78
32.45,-113.74
32.45,-113.7
32.45,-113.66
32.45,-113.62
32.45,-113.58
32.45,-113.54
32.45,-113.5
32.45,-113.46
32.45,-113.42
32.45,-113.38
32.45,-113.34
32.45,-113.3
32.45,-113.26
32.45,-113.22
32.45,-113.18
32.45,-113.14
32.45,-113.1
32.45,-113.06
32.45,-113.02
32.45,-112.98
32.45,-112.94
32.45,-112.9
32.45,-112.86
32.45,-112.82
32.45,-112.78
32.45,-112.74
32.45,-112.7
32.45,-112.66
32.45,-112.62
32.45,-112.58
32.45,-112.54
32.45,-112.5
32.45,-112.46
32.45,-112.42
32.45,-112.38
32.45,-112.34
32.45,-112.3
32.45,-112.26
32.45,-112.22
32.45,-112.18
32.45,-112.14
32.45,-112.1
32.45,-112.06
32.45,-112.02
32.45,-111.98
32.45,-111.94
32.45,-111.9
32.45,-111.86
32.45,-111.82
32.45,-111.78
32.45,-111.74
32.45,-111.7
32.45,-111.66
32.45,-111.62
32.45,-111.58
32.45,-111.54
32.45,-111.5
32.45,-111.46
32.45,-111.42
32.45,-111.38
32.45,-111.34
32.45,-111.3
32.45,-111.26
32.45,-111.22
32.45,-111.18
32.45,-111.14
32.45,-111.1
32.45,-111.06
32.45,-111.02
32.45,-110.98
32.45,-110.94
32.45,-110.9
32.45,-110.86
32.45,-110.82
32.45,-110.78
32.45,-110.74
32.45,-110.7
32.45,-110.66
32.45,-110.62
32.45,-110.58
32.45,-110.54
32.45,-110.5
32.45,-110.46
32.45,-110.42
32.45,-110.38
32.45,-110.34
32.45,-110.3
32.45,-110.26
32.45,-110.22
32.45,-110.18
32.45,-110.14
32.45,-110.1
32.45,-110.06
32.45,-110.02
32.45,-109.98
32.45,-109.94
32.45,-109.9
32.45,-109.86
32.45,-109.82
32.45,-109.78
32.45,-109.74
32.45,-109.7
32.45,-109.66
32.45,-109.62
32.45,-109.58
32.45,-109.54
32.45,-109.5
32.45,-109.46
32.45,-109.42
32.45,-109.38
32.45,-109.34
32.45,-109.3
32.45,-109.26
32.45,-109.22
32.45,-109.18
32.45,-109.14
32.45,-109.1
32.45,-109.06
32.49,-114.78
32.49,-114.74
32.49,-114.7
32.49,-114.66
32.49,-114.62
32.49,-114.58
32.49,-114.54
32.49,-114.5
32.49,-114.46
32.49,-114.42
32.49,-114.38
32.49,-114.34
32.49,-114.3
32.49,-114.26
32.49,-114.22
32.49,-114.18
32.49,-114.14
32.49,-114.1
32.49,-114.06
32.49,-114.02
32.49,-113.98
32.49,-113.94
32.49,-113.9
32.49,-113.86
32.49,-113.82
32.49,-113.78
32.49,-113.74
32.49,-113.7
32.49,-113.66
32.49,-113.62
32.49,-113.58
32.49,-113.54
32.49,-113.5
32.49,-113.46
32.49,-113.42
32.49,-113.38
32.49,-113.34
32.49,-113.3
32.49,-113.26
32.49,-113.22
32.49,-113.18
32.49,-113.14
32.49,-113.1
32.49,-113.06
32.49,-113.02
32.49,-112.98
32.49,-112.94
32.49,-112.9
32.49,-112.86
32.49,-112.82
32.49,-112.78
32.49,-112.74
32.49,-112.7
32.49,-112.66
32.49,-112.62
32.49,-112.58
32.49,-112.54
32.49,-112.5
32.49,-112.46
32.49,-112.42
32.49,-112.38
32.49,-112.34
32.49,-112.3
32.49,-112.26
32.49,-112.22
32.49,-112.18
32.49,-112.14
32.49,-112.1
32.49,-112.06
32.49,-112.02
32.49,-111.98
32.49,-111.94
32.49,-111.9
32.49,-111.86
32.49,-111.82
32.49,-111.78
32.49,-111.74
32.49,-111.7
32.49,-111.66
32.49,-111.62
32.49,-111.58
32.49,-111.54
32.49,-111.5
32.49,-111.46
32.49,-111.42
32.49,-111.38
32.49,-111.34
32.49,-111.3
32.49,-111.26
32.49,-111.22
32.49,-111.18
32.49,-111.14
32.49,-111.1
32.49,-111.06
32.49,-111.02
32.49,-110.98
32.49,-110.94
32.49,-110.9
32.49,-110.86
32.49,-110.82
32.49,-110.78
32.49,-110.74
32.49,-110.7
32.49,-110.66
32.49,-110.62
32.49,-110.58
32.49,-110.54
32.49,-110.5
32.49,-110.46
32.49,-110.42
32.49,-110.38
32.49,-110.34
32.49,-110.3
32.49,-110.26
32.49,-110.22
32.49,-110.18
32.49,-110.14
32.49,-110.1
32.49,-110.06
32.49,-110.02
32.49,-109.98
32.49,-109.94
32.49,-109.9
32.49,-109.86
32.49,-109.82
32.49,-109.78
32.49,-109.74
32.49,-109.7
32.49,-109.66
32.49,-109.62
32.49,-109.58
32.49,-109.54
32.49,-109.5
32.49,-109.46
32.49,-109.42
32.49,-109.38
32.49,-109.34
32.49,-109.3
32.49,-109.26
32.49,-109.22
32.49,-109.18
32.49,-109.14
32.49,-109.1
32.49,-109.06
32.53,-114.78
32.53,-114.74
32.53,-114.7
32.53,-114.66
32.53,-114.62
32.53,-114.58
32.53,-114.54
32.53,-114.5
32.53,-114.46
32.53,-114.42
32.53,-114.38
32.53,-114.34
32.53,-114.3
32.53,-114.26
32.53,-114.22
32.53,-114.18
32.53,-114.14
32.53,-114.1
32.53,-114.06
32.53,-114.02
32.53,-113.98
32.53,-113.94
32.53,-113.9
32.53,-113.86
32.53,-113.82
32.53,-113.78
32.53,-113.74
32.53,-113.7
32.53,-113.66
32.53,-113.62
32.53,-113.58
32.53,-113.54
32.53,-113.5
32.53,-113.46
32.53,-113.42
32.53,-113.38
32.53,-113.34
32.53,-113.3
32.53,-113.26
32.53,-113.22
32.53,-113.18
32.53,-113.14
32.53,-113.1
32.53,-113.06
32.53,-113.02
32.53,-112.98
32.53,-112.94
32.53,-112.9
32.53,-112.86
32.53,-112.82
32.53,-112.78
32.53,-112.74
32.53,-112.7
32.53,-112.66
32.53,-112.62
32.53,-112.58
32.53,-112.54
32.53,-112.5
32.53,-112.46
32.53,-112.42
32.53,-112.38
32.53,-112.34
32.53,-112.3
32.53,-112.26
32.53,-112.22
32.53,-112.18
32.53,-112.14
32.53,-112.1
32.53,-112.06
32.53,-112.02
32.53,-111.98
32.53,-111.94
32.53,-111.9
32.53,-111.86
32.53,-111.82
32.53,-111.78
32.53,-111.74
32.53,-111.7
32.53,-111.66
32.53,-111.62
32.53,-111.58
32.53,-111.54
32.53,-111.5
32.53,-111.46
32.53,-111.42
32.53,-111.38
32.53,-111.34
32.53,-111.3
32.53,-111.26
32.53,-111.22
32.53,-111.18
32.53,-111.14
32.53,-111.1
32.53,-111.06
32.53,-111.02
32.53,-110.98
32.53,-110.94
32.53,-110.9
32.53,-110.86
32.53,-110.82
32.53,-110.78
32.53,-110.74
32.53,-110.7
32.53,-110.66
32.53,-110.62
32.53,-110.58
32.53,-110.54
32.53,-110.5
32.53,-110.46
32.53,-110.42
32.53,-110.38
32.53,-110.34
32.53,-110.3
32.53,-110.26
32.53,-110.22
32.53,-110.18
32.53,-110.14
32.53,-110.1
32.53,-110.06
32.53,-110.02
32.53,-109.98
32.53,-109.94
32.53,-109.9
32.53,-109.86
32.53,-109.82
32.53,-109.78
32.53,-109.74
32.53,-109.7
32.53,-109.66
32.53,-109.62
32.53,-109.58
32.53,-109.54
32.53,-109.5
32.53,-109.46
32.53,-109.42
32.53,-109.38
32.53,-109.34
32.53,-109.3
32.53,-109.26
32.53,-109.22
32.53,-109.18
32.53,-109.14
32.53,-109.1
32.53,-109.06
32.57,-114.78
32.57,-114.74
32.57,-114.7
32.57,-114.66
32.57,-114.62
32.57,-114.58
32.57,-114.54
32.57,-114.5
32.57,-114.46
32.57,-114.42
32.57,-114.38
32.57,-114.34
32.57,-114.3
32.57,-114.26
32.57,-114.22
32.57,-114.18
32.57,-114.14
32.57,-114.1
32.57,-114.06
32.57,-114.02
32.57,-113.98
32.57,-113.94
32.57,-113.9
32.57,-113.86
32.57,-113.82
32.57,-113.78
32.57,-113.74
32.57,-113.7
32.57,-113.66
32.57,-113.62
32.57,-113.58
32.57,-113.54
32.57,-113.5
32.57,-113.46
32.57,-113.42
32.57,-113.38
32.57,-113.34
32.57,-113.3
32.57,-113.26
32.57,-113.22
32.57,-113.18
32.57,-113.14
32.57,-113.1
32.57,-113.06
